Protein	lme	hclust	IHS
ARID5A	ARID5A	0.0145160804729102	0.961864231439314	0.118163017004421
ARID5B	ARID5B	0.040037482018565	0.961991336495758	0.196254199539689
ARL1	ARL1	0.0600322208983091	0.961671677273056	0.240273357993981
ARL11	ARL11	0.206320009740486	0.961893831411642	0.445486189085771
ARL14	ARL14	0.0133045672238249	0.961707816038788	0.113115455567159
ARL2	ARL2	0.0335154676501727	0.961849497988433	0.17954619387268
ARL2BP	ARL2BP	0.083730580710482	0.961729958072609	0.283771400736732
ARL3	ARL3	0.0627321010842206	0.961862817975433	0.245641355488827
ARL4A	ARL4A	0.0507826661286288	0.96175942336371	0.220999338670372
ARL4C	ARL4C	0.247216099913042	0.961898287285603	0.487644074193239
ARL4D	ARL4D	0.0175426153012719	0.961652888256501	0.129884204859716
ARL5A	ARL5A	0.143554628452863	0.961695482154665	0.371558659736938
ARL5B	ARL5B	0.150144241003954	0.961768816135867	0.380005327488959
ARL6	ARL6	0.0898325899294063	0.961876696050697	0.293952164133851
ARL8A	ARL8A	0.063792936985453	0.961963060349351	0.247722523988433
ARL8B	ARL8B	0.120034426953256	0.961433042265921	0.339713208872301
ARNT	ARNT	0.0146713197891089	0.961944593076508	0.118798134431605
ARNTL	ARNTL	0.0408637854012391	0.962023958466412	0.198272389882258
ARNTL2	ARNTL2	0.0320029664867632	0.961573524550471	0.175422932596475
ARPC2	ARPC2	0.0213044111759677	0.961774313696863	0.143143408641412
ARR3	ARR3	0.0527829576169298	0.961642059425123	0.225296054260374
ARRB1	ARRB1	0.0200311005343329	0.961259586018009	0.138762701786604
ARRB2	ARRB2	0.0719501744237403	0.961684106513713	0.263046268181475
ARRDC1	ARRDC1	0.0347150293100766	0.961875036242383	0.18273346731178
ARRDC2	ARRDC2	0.0236325239543639	0.96185275374722	0.15076806108557
ARRDC3	ARRDC3	0.0557057524495593	0.962020239107508	0.23149527271888
ARRDC4	ARRDC4	0.0161206557984503	0.962037680452784	0.124533844041364
ART4	ART4	0.0127607491708165	0.962110213924482	0.110802739652822
ARTN	ARTN	0.0343831550088095	0.961532880413458	0.181825559461048
ARVCF	ARVCF	0.0380608339391554	0.961890696459016	0.191338344472678
ARX	ARX	0.0578502207609495	0.961722216495001	0.235872513309511
ASAH2	ASAH2	0.0550956100165771	0.961500846234984	0.230161846653114
ASAH2B	ASAH2B	0.395798238141379	0.961737866014657	0.616971760230929
ASAP1	ASAP1	0.0593177524381008	0.961781887747119	0.238852967150992
ASAP2	ASAP2	0.0264330655456833	0.961862763247028	0.159452129075973
ASAP3	ASAP3	0.0832408043046955	0.961823913007309	0.282954053016065
ASB1	ASB1	0.0314988199644043	0.961809676423871	0.174057087869749
ASB11	ASB11	0.082297469666251	0.96180388291369	0.281343252769587
ASB12	ASB12	0.0270549676576711	0.961802549127671	0.161311924108898
ASB13	ASB13	0.0117526435742378	0.961819770680319	0.106319917924446
ASB14	ASB14	0.103996470764049	0.961796223934431	0.316264782869307
ASB15	ASB15	0.163581704668838	0.96187119527315	0.396666774250926
ASB16	ASB16	0.0807434266692338	0.961576815437315	0.278641359248943
ASB2	ASB2	0.217127908123224	0.961689004964066	0.45695680530325
ASB4	ASB4	0.0179953680175559	0.962026911796794	0.131575181248502
ASB6	ASB6	0.0328142771631955	0.961772322639854	0.177650959927028
ASB7	ASB7	0.159366083670601	0.961743467800687	0.391496219597556
ASB8	ASB8	0.0830376214772948	0.962100928887715	0.282649204414114
ASB9	ASB9	0.0149268544950765	0.961779812930115	0.119817975796246
ASCC1	ASCC1	0.0221001488932039	0.961969535647345	0.145806961317122
ASCC2	ASCC2	0.0343388645272315	0.961788836340493	0.181732596291639
ASCC3	ASCC3	0.0742977958860744	0.961718085302082	0.267307938531051
ASCL1	ASCL1	0.0184953099618434	0.961668211206407	0.13336548146621
ASCL2	ASCL2	0.113116615534611	0.962048920021346	0.329884400679303
ASF1A	ASF1A	0.0533790300448745	0.96153980706294	0.226552559576262
ASF1B	ASF1B	0.0532513686212799	0.961962383782597	0.226331203104239
ASGR2	ASGR2	0.0308351354370259	0.961998055412401	0.172230486060967
ASH1L	ASH1L	0.0996351467451659	0.96181467811503	0.309565092663313
ASH2L	ASH2L	0.0307557049034868	0.961260191493509	0.171942533379742
ASIC1	ASIC1	0.0639027565569094	0.96183382169741	0.247919004023757
ASIC2	ASIC2	0.314634766026561	0.961600699902035	0.550048189911261
ASIC3	ASIC3	0.0862244559649006	0.961656343313993	0.287955369853463
ASIC5	ASIC5	0.0840563816513737	0.962045616466371	0.284369607208169
ASIP	ASIP	0.0142981271365182	0.961855537728194	0.117272045967493
ASPH	ASPH	0.0356760627763204	0.96176967413268	0.185235405014049
ASPSCR1	ASPSCR1	0.0156539033750391	0.961909820142291	0.122709589600848
ASXL1	ASXL1	0.0956755751900067	0.961474545495033	0.303297923123103
ASXL2	ASXL2	0.11218135217392	0.961827436365431	0.328479987776195
ASXL3	ASXL3	0.0251391965674394	0.962006678398385	0.15551229850866
ATAD2	ATAD2	0.0418131050855002	0.961536980093958	0.200511462994671
ATF1	ATF1	0.0611742976420961	0.961722479827753	0.242554524241618
ATF2	ATF2	0.141951835601246	0.961576478040423	0.369455743126047
ATF3	ATF3	0.0726560650679796	0.961621349692911	0.264324844375338
ATF4	ATF4	0.0337871275903313	0.961844073543204	0.180271873665329
ATF6	ATF6	0.0311726394053501	0.961773290853521	0.173150258404294
ATF6B	ATF6B	0.0392496551348609	0.961711258897718	0.194285447862284
ATF7	ATF7	0.0994942051594233	0.961488887589535	0.30929366731367
ATF7IP	ATF7IP	0.141694786023306	0.961689891202128	0.36914284952395
ATF7IP2	ATF7IP2	0.063335470951198	0.961764665702109	0.246807248772123
ATG10	ATG10	0.0330639084755792	0.961752649363791	0.178323586703246
ATM	ATM	0.132865532409632	0.961506829693722	0.357422882371504
ATN1	ATN1	0.0386184082638149	0.961674377798899	0.192713086578696
ATOH7	ATOH7	0.0293728827893531	0.961738011367359	0.168074441489356
ATOH8	ATOH8	0.119131580299483	0.961862839852147	0.338508847953691
ATP10A	ATP10A	0.207290401514112	0.96213285882362	0.446588072630102
ATP10B	ATP10B	0.0146462024209202	0.962148811562087	0.118708998198056
ATP10D	ATP10D	0.0829522439288995	0.961564514798037	0.282425094821442
ATP11A	ATP11A	0.135161103358881	0.961974543237934	0.360584997839892
ATP11B	ATP11B	0.0925040198757838	0.961741734484757	0.298269972545258
ATP11C	ATP11C	0.0866155189927866	0.961555207995491	0.288592452050892
ATP13A4	ATP13A4	0.140958022862505	0.961787617300368	0.368200598788622
ATP1A1	ATP1A1	0.0116885915497954	0.961701605358989	0.106023286394187
ATP1A2	ATP1A2	0.0230009034857267	0.96188617284065	0.148742230135772
ATP1A3	ATP1A3	0.144756660643788	0.961552145306252	0.373083204646636
ATP1A4	ATP1A4	0.0282627704415527	0.962297723110893	0.164915734982178
ATP1B1	ATP1B1	0.0970556764623191	0.961871306018252	0.305540619681403
ATP1B2	ATP1B2	0.0288585242119019	0.961544353153232	0.166579563561351
ATP1B3	ATP1B3	0.0211507129247281	0.961989282761119	0.142642066573453
ATP2A1	ATP2A1	0.0595181590539141	0.961818326761176	0.239260644806331
ATP2A2	ATP2A2	0.107911410041257	0.961856617641793	0.322172785733432
ATP2B1	ATP2B1	0.0728503080636868	0.961471272565633	0.264657284805825
ATP2B2	ATP2B2	0.0534108220029756	0.961836311033573	0.226654953629108
ATP2B4	ATP2B4	0.0974871108480836	0.961793246263476	0.306206539465482
ATP2C1	ATP2C1	0.109074989054975	0.961812744373422	0.323897691509938
ATP4A	ATP4A	0.0535299691715764	0.961319117447603	0.226846606148334
ATP6AP2	ATP6AP2	0.0845549651106786	0.961815217780856	0.285177580083673
ATP6V0A2	ATP6V0A2	0.0850217026367776	0.962192726776947	0.28601969144676
ATP6V0A4	ATP6V0A4	0.036607266043153	0.961785229013737	0.187638822621761
ATP6V1A	ATP6V1A	0.0987322902548895	0.961316425934647	0.308079490378981
ATP6V1B2	ATP6V1B2	0.0484940350247557	0.961769180694485	0.215963117995479
ATP6V1C1	ATP6V1C1	0.0692734784257112	0.961766136502904	0.25811796858726
ATP6V1G1	ATP6V1G1	0.0644320639517284	0.961540885802373	0.248905732851255
ATP6V1H	ATP6V1H	0.0175796686358266	0.962030168505642	0.130046805343298
ATP7A	ATP7A	0.142370438269165	0.961453769973274	0.369976478450504
ATP8A1	ATP8A1	0.213220724978494	0.961332660961479	0.45274280437762
ATP8A2	ATP8A2	0.0511217698269807	0.961481608175937	0.221703950046104
ATP8B1	ATP8B1	0.0847602042125247	0.961575143263009	0.285487837759615
ATP8B2	ATP8B2	0.0514242346458044	0.961855896764449	0.222402120787248
ATP8B3	ATP8B3	0.0255194804191238	0.961385416583461	0.156633509549307
ATP8B4	ATP8B4	0.139037407009594	0.961704557682451	0.365667756316408
ATP9A	ATP9A	0.0935405501934203	0.961891404198945	0.299959749258281
ATP9B	ATP9B	0.0311188225331917	0.961593149917055	0.172984526999965
ATR	ATR	0.143518312142705	0.9618678921829	0.37154495877397
ATRAID	ATRAID	0.113570636565743	0.961730664524912	0.330491094849604
ATRIP	ATRIP	0.145021168905908	0.96181656961766	0.373475251119835
ATRN	ATRN	0.0667162155685686	0.961791002359107	0.25331217074057
ATRNL1	ATRNL1	0.0106292015204939	0.961650351926592	0.101101807020852
ATRX	ATRX	0.117534229771398	0.961810583851415	0.336222643733218
ATXN1	ATXN1	0.114497769051053	0.962001671130128	0.331884083932605
ATXN10	ATXN10	0.015220481214388	0.961978117712578	0.121003181236266
ATXN3	ATXN3	0.0389416407205698	0.961630471972747	0.193513483627149
ATXN7L3	ATXN7L3	0.0293386079898381	0.961745985265573	0.16797704738299
AURKA	AURKA	0.0422681710172229	0.961977671182914	0.201645819992157
AVP	AVP	0.0271032980879019	0.961883894783901	0.161462769474205
AVPR1A	AVPR1A	0.0104889101201	0.961613493135433	0.100430461015436
AVPR1B	AVPR1B	0.0192402308671139	0.96174959980987	0.136030453710543
AVPR2	AVPR2	0.0836366363411681	0.961462197098146	0.283572678751812
AXIN1	AXIN1	0.0398635717965806	0.961736719055042	0.195801585155633
AXIN2	AXIN2	0.01568164885888	0.961921912608119	0.122819060667238
AXL	AXL	0.197840220818126	0.96164047048767	0.436177902958102
AZGP1	AZGP1	0.024254137348381	0.961526401069923	0.152712125895897
AZI2	AZI2	0.149880147186058	0.961448750305171	0.37960779787511
AZU1	AZU1	0.212999171594605	0.961871195079501	0.452634253821611
B2M	B2M	0.0430356848315757	0.961997671788499	0.203470461275831
B4GALNT1	B4GALNT1	0.0114914948379642	0.962303129074298	0.105158458719753
B4GALT1	B4GALT1	0.0336452244735956	0.961308263994677	0.179842798939583
BABAM1	BABAM1	0.0601660850828002	0.961493891463911	0.24051886262913
BACE1	BACE1	0.0945395464864015	0.961989588594559	0.301572643703585
BACH2	BACH2	0.0288205014580438	0.961777371205248	0.166489958042923
BAD	BAD	0.0811904149257301	0.961715495372953	0.279431709206085
BAG1	BAG1	0.0320320180875133	0.961908070634423	0.175533064455352
BAG3	BAG3	0.0459156157099189	0.961668983932459	0.21013239518549
BAG4	BAG4	0.121813006001475	0.96172753993332	0.342273169549822
BAIAP2	BAIAP2	0.0394374804196868	0.961925371449713	0.194771437848951
BAIAP2L1	BAIAP2L1	0.025538259036613	0.961436840482966	0.156695319265116
BAIAP2L2	BAIAP2L2	0.0197449465975182	0.961528997126727	0.137787295133595
BAIAP3	BAIAP3	0.100806791157089	0.961462818460199	0.311322953772803
BAK1	BAK1	0.0182420884984312	0.961223981279071	0.132418778627909
BAMBI	BAMBI	0.0273903617342236	0.961687508339623	0.162299010251777
BANP	BANP	0.0546252654673268	0.96193604470682	0.229229168747567
BARX1	BARX1	0.0109321241445652	0.96162355817196	0.102530912988593
BASP1	BASP1	0.179800224140672	0.961918153291232	0.415876303204144
BATF	BATF	0.115937244229754	0.961589679611816	0.333892284328294
BATF2	BATF2	0.0148823698135466	0.961728130210749	0.11963608859323
BATF3	BATF3	0.255205790610509	0.961816526192017	0.49544035664153
BAX	BAX	0.0375683898495806	0.961884623321003	0.190095913999329
BAZ1A	BAZ1A	0.0930304353745277	0.961835309321909	0.299132006954807
BAZ1B	BAZ1B	0.12834111278599	0.961836318000613	0.351344764256104
BAZ2A	BAZ2A	0.193096047354677	0.961554798335933	0.430897239343201
BAZ2B	BAZ2B	0.105827108651011	0.961968734778706	0.319064836380165
BBC3	BBC3	0.0592468270638717	0.961553768907369	0.238681817194081
BBX	BBX	0.0629976302656631	0.961953638563225	0.246172296684488
BCAM	BCAM	0.0210011588929597	0.961979084254252	0.142136116452249
BCAR1	BCAR1	0.0268241395401653	0.961696807673346	0.160613478152867
BCAR3	BCAR3	0.0884189731292158	0.961487126134114	0.29157109659522
BCKDK	BCKDK	0.069964717421156	0.961623181948643	0.259383295897538
BCL10	BCL10	0.0689567040865231	0.961716645288656	0.257520504279278
BCL11A	BCL11A	0.0152622123633805	0.961397966721303	0.121132406621113
BCL11B	BCL11B	0.18687545633677	0.961888836172586	0.423973366150513
BCL2	BCL2	0.0167397975656398	0.961863136878662	0.126891269192171
BCL2L1	BCL2L1	0.0338629255648822	0.961764150761804	0.180466472920094
BCL2L10	BCL2L10	0.0309715666920409	0.96192652816453	0.172604668592397
BCL2L11	BCL2L11	0.0613408923033929	0.961708361500733	0.242882788665827
BCL2L13	BCL2L13	0.0368739258210833	0.961687378596904	0.188311415111921
BCL6	BCL6	0.0644175104261758	0.961796769604241	0.248910733866267
BCL6B	BCL6B	0.132230613712487	0.961597818958664	0.356584730107016
BCL7A	BCL7A	0.0718917091860107	0.961618030869856	0.262930340248743
BCL9	BCL9	0.0665161920951691	0.961539824562745	0.252899125498233
BCL9L	BCL9L	0.0146273459310575	0.961991234664425	0.1186228416962
BCLAF1	BCLAF1	0.0548133317038482	0.961714699681517	0.2295970096454
BCOR	BCOR	0.1450012359927	0.961946320343234	0.37347477211774
BCORL1	BCORL1	0.0141369871247036	0.961593401261148	0.116593454073669
BCR	BCR	0.0282332786172974	0.961783968594294	0.164785663074713
BDKRB1	BDKRB1	0.0558616876184569	0.961718709993148	0.231782721863521
BDKRB2	BDKRB2	0.160594679024447	0.961698948517236	0.39299330014044
BDP1	BDP1	0.161895892072042	0.961418334979664	0.394524624067941
BEST1	BEST1	0.0214274908904749	0.961856324656412	0.143562417207711
BFSP1	BFSP1	0.0207964935692672	0.961771955855761	0.141426603915444
BFSP2	BFSP2	0.0286345203338006	0.961726190941306	0.165947486181796
BHLHA15	BHLHA15	0.0309990738994675	0.961686393405742	0.172659745097973
BHLHA9	BHLHA9	0.097656606667169	0.961609962868479	0.306443413881059
BHLHE22	BHLHE22	0.216470016070787	0.961750343978999	0.456278546961414
BHLHE40	BHLHE40	0.0625274455389964	0.962084103585672	0.245268549534765
BHLHE41	BHLHE41	0.0391768510206605	0.962097329631091	0.194144131382673
BICD2	BICD2	0.126291031841346	0.961748118283871	0.348511351650908
BID	BID	0.0192700801225151	0.961578712829302	0.136123836414956
BIRC2	BIRC2	0.0797233323182123	0.961802100358424	0.276908050571357
BIRC3	BIRC3	0.0569455939150311	0.961568163309289	0.234002286632915
BIRC7	BIRC7	0.0270558524396641	0.961790463806481	0.161313548304612
BLK	BLK	0.194929743685351	0.961947728644823	0.433026816933364
BLM	BLM	0.0376766535674862	0.961474687621573	0.19032905379743
BLNK	BLNK	0.0271931936802238	0.962248808472328	0.161760991024884
BLOC1S2	BLOC1S2	0.080968691474993	0.961594867806181	0.279032396282825
BLVRB	BLVRB	0.0415160589112326	0.961622803794281	0.199806879192654
BLZF1	BLZF1	0.0951385356681866	0.961799850883414	0.302496660178139
BMF	BMF	0.0211208764663516	0.961833422574025	0.142529873708616
BMI1	BMI1	0.133657586890612	0.96179930283215	0.358541174608466
BMP2	BMP2	0.0259266996500602	0.961798484961516	0.15791219219389
BMP4	BMP4	0.0188623218414938	0.961348178801223	0.134659788913701
BMP6	BMP6	0.272290943962105	0.961798442214358	0.511750921573992
BMP7	BMP7	0.0646614069690993	0.961824510751494	0.249385096031333
BMPR1A	BMPR1A	0.0526003051795575	0.961741369512038	0.224917517192723
BMPR1B	BMPR1B	0.0912265573320897	0.961619561052824	0.296184472952321
BMPR2	BMPR2	0.112931178309243	0.961502278249653	0.329520234932173
BMX	BMX	0.156100816499264	0.961884459082294	0.387493160508284
BNC2	BNC2	0.26998044325555	0.961425790391752	0.509476359654973
BNIP3	BNIP3	0.0468530113558397	0.961675205805899	0.21226723566828
BOC	BOC	0.0417298329790095	0.96172234466641	0.200331008121835
BPTF	BPTF	0.127082292557089	0.961385789399769	0.349535563496376
BRAF	BRAF	0.0947148926779892	0.96200953124225	0.301855312205719
BRAP	BRAP	0.0784331379914047	0.96186802086145	0.274667666844398
BRCA1	BRCA1	0.0880435657964377	0.962321206597405	0.291077636499897
BRCA2	BRCA2	0.0522490616366164	0.961689543328648	0.224159265310779
BRCC3	BRCC3	0.0793521573276926	0.961794242830966	0.276261557358225
BRD7	BRD7	0.079949354386525	0.961802958122429	0.277300424718279
BRD8	BRD8	0.0493966768683638	0.961898535386277	0.21797841896075
BRDT	BRDT	0.097567187226875	0.961762592942989	0.306327391810581
BRF2	BRF2	0.0303473694758405	0.961585138844354	0.170826167465605
BRIP1	BRIP1	0.231581633266066	0.961922248222041	0.471978310220106
BRMS1L	BRMS1L	0.129330837042518	0.961972582173595	0.352721872393056
BRPF1	BRPF1	0.0958715669593576	0.961976715838198	0.303687693405289
BRSK1	BRSK1	0.0256312437715934	0.961821239803511	0.157011702309414
BRWD1	BRWD1	0.055039649519962	0.961992462625959	0.230103733093963
BSG	BSG	0.0241506780814001	0.961706401851249	0.152400333726443
BSND	BSND	0.0127037841031249	0.96192199958805	0.110544332314293
BST1	BST1	0.0524848698840569	0.961690383062583	0.224664626997194
BST2	BST2	0.0226740652853277	0.961548471674399	0.147655723972193
BTAF1	BTAF1	0.146015457557736	0.961817672704154	0.374753582460547
BTC	BTC	0.0614554650295714	0.962000780818355	0.243146468911236
BTF3	BTF3	0.046274446984213	0.961786837927668	0.210964817070994
BTG1	BTG1	0.0417373396853831	0.961566186324941	0.200332759549262
BTG2	BTG2	0.0286330390322675	0.962084484224682	0.165974102163995
BTK	BTK	0.292410416531206	0.961828764506841	0.530328907057819
BTLA	BTLA	0.164168324500282	0.961765009442207	0.397355445619064
BTN3A1	BTN3A1	0.027724621889815	0.961743310628467	0.163291058059629
BTN3A2	BTN3A2	0.01964620038457	0.961867566585441	0.137466515764954
BTN3A3	BTN3A3	0.0305231730222706	0.961865885789908	0.171345262135213
BTRC	BTRC	0.100928636824904	0.961725966310914	0.311553672388682
BUB1B	BUB1B	0.0552632495312503	0.961628602459945	0.230527051371702
BUD31	BUD31	0.0520903412581222	0.961726236955042	0.223822804646617
BVES	BVES	0.069908380735057	0.961269958477046	0.259231221588731
BZW1	BZW1	0.175799303448135	0.961968518683379	0.411233991206433
C11orf24	C11orf24	0.0253999101681771	0.961663251217579	0.156288707822938
C14orf180	C14orf180	0.156665257695434	0.961674303944881	0.388150682913997
C15orf62	C15orf62	0.0348762921496561	0.961548842284306	0.183126345291089
C18orf32	C18orf32	0.0267742513193149	0.961577300555078	0.160454081618418
C1D	C1D	0.0705741886793284	0.961893565762199	0.260547227963633
C1orf210	C1orf210	0.0223267803126075	0.961484814685482	0.146515733733244
C1QBP	C1QBP	0.0279215844507336	0.961498347329946	0.163849190734083
C2CD3	C2CD3	0.155464322406259	0.96182854211893	0.386691120368079
C2CD4A	C2CD4A	0.0245911292001288	0.962058385494325	0.153811904792049
C2CD4B	C2CD4B	0.0190323592467163	0.961608329662081	0.135283684104047
C2CD4C	C2CD4C	0.0351328533374747	0.961881762184871	0.183830494964336
C2CD4D	C2CD4D	0.137301830610973	0.961850855578562	0.363405948280524
C2CD5	C2CD5	0.119365042792524	0.961627821646269	0.338798975915348
C2orf88	C2orf88	0.0634187348777659	0.961610867093303	0.24694968037187
C3	C3	0.0146621547475851	0.961727007874421	0.118747590351917
C3AR1	C3AR1	0.275470211224842	0.961802795865996	0.514731016487106
C4A	C4A	0.12311740322263	0.961732981971336	0.344101826984205
C4B	C4B	0.115442437514358	0.961737601162833	0.333204641215348
C4BPA	C4BPA	0.0174823812360183	0.96176069051578	0.129668296238568
C4BPB	C4BPB	0.0233000205913679	0.961709341332377	0.149692509685539
C5AR1	C5AR1	0.234442477033345	0.961675024214473	0.47482362491555
C5AR2	C5AR2	0.029633079558451	0.961707461802569	0.168814554252741
C6orf89	C6orf89	0.0747736766922327	0.961726522525947	0.268163808262227
C8orf37	C8orf37	0.123704279493836	0.961427645834258	0.344866226547892
C9	C9	0.0689069190122753	0.962189176053825	0.257490760278556
CA12	CA12	0.0162771197717503	0.96187321302186	0.125126038431635
CA14	CA14	0.0425721827801588	0.962074903574807	0.202379911659212
CA2	CA2	0.123940537438429	0.96190088570797	0.345280339343478
CA4	CA4	0.0222755732801247	0.96190986785852	0.146379963623296
CA8	CA8	0.194500748842734	0.961840579171874	0.432525967909741
CA9	CA9	0.0288182657991333	0.961152047024479	0.166429369897661
CABIN1	CABIN1	0.0164208843890281	0.961662164033175	0.125663611347483
CABP1	CABP1	0.0551138053036277	0.961574157522399	0.230208624735672
