"gene_id"	"gene_type"	"gene_name"
"ENSG00000272864"	"lincRNA"	"RP11-17E13.2"
"ENSG00000229943"	"lincRNA"	"RP11-93N20.1"
"ENSG00000261213"	"lincRNA"	"RP11-510C10.4"
"ENSG00000224127"	"antisense"	"RP11-510C10.2"
"ENSG00000224149"	"antisense"	"RP11-510C10.3"
"ENSG00000178193"	"antisense"	"RP4-682C21.5"
"ENSG00000225605"	"lincRNA"	"RP11-550H2.1"
"ENSG00000230027"	"lincRNA"	"RP11-550H2.2"
"ENSG00000272855"	"lincRNA"	"RP5-1102E8.3"
"ENSG00000237552"	"lincRNA"	"RP11-415A20.1"
"ENSG00000230498"	"antisense"	"RP4-564M11.2"
"ENSG00000233099"	"antisense"	"RP11-375A5.1"
"ENSG00000235927"	"antisense"	"NEXN-AS1"
"ENSG00000273338"	"antisense"	"RP11-386I14.4"
"ENSG00000237413"	"processed_transcript"	"MGC27382"
"ENSG00000235011"	"lincRNA"	"RP4-726F1.1"
"ENSG00000260322"	"lincRNA"	"RP11-339A11.2"
"ENSG00000225598"	"lincRNA"	"RP11-339D23.1"
"ENSG00000224326"	"lincRNA"	"RP5-933B4.1"
"ENSG00000234184"	"lincRNA"	"RP5-887A10.1"
"ENSG00000227960"	"sense_intronic"	"RP5-837I24.6"
"ENSG00000234953"	"antisense"	"RP5-837I24.2"
"ENSG00000236676"	"antisense"	"RP5-837I24.4"
"ENSG00000233290"	"lincRNA"	"RP11-147G16.1"
"ENSG00000230817"	"lincRNA"	"LINC01362"
"ENSG00000236268"	"lincRNA"	"LINC01361"
"ENSG00000231364"	"lincRNA"	"RP11-413G15.1"
"ENSG00000233008"	"lincRNA"	"RP11-475O6.1"
"ENSG00000237076"	"lincRNA"	"RP5-836J3.1"
"ENSG00000233061"	"sense_intronic"	"TTLL7-IT1"
"ENSG00000271576"	"lincRNA"	"RP11-486G15.2"
"ENSG00000180869"	"lincRNA"	"LINC01555"
"ENSG00000280099"	"TEC"	"RP11-33E12.2"
"ENSG00000223653"	"antisense"	"RP11-131L23.1"
"ENSG00000273264"	"lincRNA"	"RP11-131L23.2"
"ENSG00000272691"	"lincRNA"	"RP11-290M5.4"
"ENSG00000230285"	"lincRNA"	"RP11-290M5.2"
"ENSG00000236915"	"antisense"	"RP4-651E10.4"
"ENSG00000261737"	"antisense"	"RP4-612B15.3"
"ENSG00000267734"	"lincRNA"	"RP4-604K5.3"
"ENSG00000224198"	"antisense"	"RP4-604K5.2"
"ENSG00000267272"	"lincRNA"	"LINC01140"
"ENSG00000227290"	"lincRNA"	"LINC01364"
"ENSG00000279778"	"TEC"	"RP11-60A14.1"
"ENSG00000224235"	"lincRNA"	"RP5-1027O11.1"
"ENSG00000237505"	"antisense"	"PKN2-AS1"
"ENSG00000237568"	"antisense"	"RP4-620F22.2"
"ENSG00000231999"	"antisense"	"FLJ27354"
"ENSG00000230735"	"sense_intronic"	"RP11-413E1.4"
"ENSG00000231613"	"sense_intronic"	"RP5-943J3.1"
"ENSG00000272931"	"lincRNA"	"RP5-943J3.2"
"ENSG00000272672"	"lincRNA"	"RP11-302M6.5"
"ENSG00000229201"	"lincRNA"	"RP5-827O9.1"
"ENSG00000233593"	"lincRNA"	"RP4-665J23.1"
"ENSG00000225446"	"lincRNA"	"RP4-665J23.2"
"ENSG00000272094"	"lincRNA"	"RP4-665J23.4"
"ENSG00000273487"	"lincRNA"	"RP4-621B10.8"
"ENSG00000223745"	"processed_transcript"	"RP4-717I23.3"
"ENSG00000224093"	"antisense"	"RP5-1033H22.2"
"ENSG00000230439"	"sense_intronic"	"RP11-488P3.1"
"ENSG00000260464"	"lincRNA"	"RP4-561L24.3"
"ENSG00000233482"	"antisense"	"RP11-78O9.1"
"ENSG00000231363"	"lincRNA"	"RP11-148B18.1"
"ENSG00000236098"	"lincRNA"	"RP11-148B18.4"
"ENSG00000226835"	"lincRNA"	"RP11-148B18.3"
"ENSG00000223675"	"lincRNA"	"RP11-86H7.6"
"ENSG00000235565"	"lincRNA"	"RP11-86H7.7"
"ENSG00000224081"	"lincRNA"	"LINC01057"
"ENSG00000237416"	"processed_transcript"	"RP11-465K1.2"
"ENSG00000235501"	"antisense"	"RP4-639F20.1"
"ENSG00000230427"	"antisense"	"RP11-313A24.1"
"ENSG00000231992"	"sense_intronic"	"RP11-57H12.2"
"ENSG00000226026"	"antisense"	"RP11-57H12.3"
"ENSG00000228852"	"antisense"	"RP11-57H12.5"
"ENSG00000228504"	"lincRNA"	"RP4-586O15.1"
"ENSG00000230434"	"lincRNA"	"RP11-14O19.1"
"ENSG00000237954"	"lincRNA"	"RP11-14O19.2"
"ENSG00000233907"	"lincRNA"	"FLJ31662"
"ENSG00000228971"	"lincRNA"	"RP11-286B14.1"
"ENSG00000271252"	"lincRNA"	"RP11-286B14.2"
"ENSG00000237435"	"lincRNA"	"RP11-147C23.1"
"ENSG00000231987"	"lincRNA"	"RP5-898J17.1"
"ENSG00000232878"	"antisense"	"DPYD-AS1"
"ENSG00000232542"	"sense_intronic"	"DPYD-IT1"
"ENSG00000235777"	"antisense"	"DPYD-AS2"
"ENSG00000269998"	"lincRNA"	"RP11-272L13.3"
"ENSG00000259946"	"lincRNA"	"RP11-490G2.2"
"ENSG00000225206"	"lincRNA"	"MIR137HG"
"ENSG00000226053"	"lincRNA"	"RP5-1070A16.1"
"ENSG00000280040"	"TEC"	"RP11-296E3.2"
"ENSG00000232825"	"antisense"	"RP5-896L10.1"
"ENSG00000224445"	"lincRNA"	"RP11-413P11.1"
"ENSG00000228084"	"antisense"	"RP5-884G6.2"
"ENSG00000261254"	"sense_overlapping"	"RP4-714D9.5"
"ENSG00000241073"	"antisense"	"RP4-714D9.2"
"ENSG00000224616"	"antisense"	"RTCA-AS1"
"ENSG00000223906"	"lincRNA"	"RP5-837M10.2"
"ENSG00000228086"	"antisense"	"RP5-837M10.4"
"ENSG00000230402"	"lincRNA"	"LINC01349"
"ENSG00000273204"	"antisense"	"RP4-549L20.3"
"ENSG00000235795"	"antisense"	"RP11-421L21.2"
"ENSG00000233184"	"antisense"	"RP11-421L21.3"
"ENSG00000225938"	"antisense"	"RP4-575N6.4"
"ENSG00000260940"	"sense_overlapping"	"RP4-575N6.5"
"ENSG00000231671"	"lincRNA"	"LINC01307"
"ENSG00000226715"	"lincRNA"	"RP11-411H5.1"
"ENSG00000233359"	"lincRNA"	"RP11-202K23.1"
"ENSG00000230864"	"lincRNA"	"RP5-936J12.1"
"ENSG00000230759"	"lincRNA"	"RP11-153F1.2"
"ENSG00000224613"	"antisense"	"RP11-153F1.1"
"ENSG00000215869"	"lincRNA"	"RP11-364B6.1"
"ENSG00000230768"	"lincRNA"	"RP11-251P6.1"
"ENSG00000233047"	"lincRNA"	"RP11-24P14.1"
"ENSG00000237480"	"lincRNA"	"RP5-947P14.1"
"ENSG00000237460"	"lincRNA"	"RP11-233E12.1"
"ENSG00000230489"	"antisense"	"VAV3-AS1"
"ENSG00000226822"	"lincRNA"	"RP11-356N1.2"
"ENSG00000260879"	"antisense"	"RP11-483I13.5"
"ENSG00000280186"	"TEC"	"RP11-483I13.6"
"ENSG00000238122"	"lincRNA"	"RP11-483I13.2"
"ENSG00000224698"	"lincRNA"	"RP11-131J3.1"
"ENSG00000232971"	"antisense"	"RP11-293A10.3"
"ENSG00000203897"	"antisense"	"SPATA42"
"ENSG00000273382"	"antisense"	"RP5-1065J22.8"
"ENSG00000270066"	"lincRNA"	"SCARNA2"
"ENSG00000254942"	"antisense"	"RP5-1160K1.8"
"ENSG00000225113"	"sense_overlapping"	"RP5-1160K1.3"
"ENSG00000228703"	"antisense"	"RP5-1160K1.6"
"ENSG00000260246"	"antisense"	"AC000032.2"
"ENSG00000241720"	"antisense"	"RP4-735C1.4"
"ENSG00000228420"	"lincRNA"	"RP4-735C1.6"
"ENSG00000235005"	"antisense"	"RP11-195M16.1"
"ENSG00000261055"	"lincRNA"	"RP11-195M16.3"
"ENSG00000258634"	"antisense"	"RP4-773N10.4"
"ENSG00000258673"	"antisense"	"LINC01397"
"ENSG00000227091"	"antisense"	"RP5-1028L10.1"
"ENSG00000235526"	"antisense"	"RP5-1028L10.2"
"ENSG00000224965"	"antisense"	"KCNC4-AS1"
"ENSG00000227963"	"antisense"	"RP5-1074L1.1"
"ENSG00000224699"	"processed_transcript"	"LAMTOR5-AS1"
"ENSG00000273373"	"antisense"	"RP5-1074L1.4"
"ENSG00000270380"	"antisense"	"RP11-470L19.5"
"ENSG00000235407"	"lincRNA"	"RP11-470L19.2"
"ENSG00000259834"	"lincRNA"	"RP11-284N8.3"
"ENSG00000261654"	"sense_overlapping"	"RP11-96K19.4"
"ENSG00000232811"	"antisense"	"RP11-96K19.2"
"ENSG00000273010"	"antisense"	"RP11-96K19.5"
"ENSG00000272982"	"antisense"	"RP5-1180E21.4"
"ENSG00000273221"	"antisense"	"RP5-1180E21.5"
"ENSG00000229283"	"antisense"	"RP5-1125M8.2"
"ENSG00000260948"	"sense_overlapping"	"RP11-552M11.8"
"ENSG00000243960"	"sense_overlapping"	"RP11-552M11.4"
"ENSG00000231346"	"lincRNA"	"LINC01160"
"ENSG00000227811"	"antisense"	"FAM212B-AS1"
"ENSG00000232558"	"sense_intronic"	"KCND3-IT1"
"ENSG00000237556"	"antisense"	"KCND3-AS1"
"ENSG00000231437"	"lincRNA"	"RP11-88H9.2"
"ENSG00000231246"	"lincRNA"	"RP5-965F6.2"
"ENSG00000273483"	"antisense"	"RP4-671G15.2"
"ENSG00000225075"	"antisense"	"RP11-426L16.3"
"ENSG00000261595"	"antisense"	"RP11-426L16.9"
"ENSG00000215866"	"lincRNA"	"LINC01356"
"ENSG00000224167"	"lincRNA"	"RP3-522D1.1"
"ENSG00000226419"	"antisense"	"SLC16A1-AS1"
"ENSG00000236066"	"lincRNA"	"RP11-389O22.1"
"ENSG00000238198"	"lincRNA"	"RP11-31F15.2"
"ENSG00000231128"	"antisense"	"RP5-1073O3.2"
"ENSG00000226167"	"antisense"	"AP4B1-AS1"
"ENSG00000235527"	"antisense"	"HIPK1-AS1"
"ENSG00000232895"	"lincRNA"	"RP4-543J13.1"
"ENSG00000233730"	"lincRNA"	"RP4-666F24.3"
"ENSG00000228035"	"antisense"	"RP4-663N10.1"
"ENSG00000228127"	"lincRNA"	"RP11-12L8.1"
"ENSG00000237993"	"antisense"	"RP11-159M11.2"
"ENSG00000235933"	"lincRNA"	"RP5-1185H19.2"
"ENSG00000203865"	"processed_transcript"	"ATP1A1-AS1"
"ENSG00000233154"	"lincRNA"	"RP4-655J12.4"
"ENSG00000230381"	"lincRNA"	"RP4-655J12.5"
"ENSG00000224950"	"lincRNA"	"RP5-1086K13.1"
"ENSG00000272715"	"lincRNA"	"RP4-753F5.1"
"ENSG00000236137"	"antisense"	"RP11-27K13.3"
"ENSG00000235202"	"lincRNA"	"LINC01525"
"ENSG00000271427"	"lincRNA"	"RP11-188D8.1"
"ENSG00000279513"	"TEC"	"RP4-675C20.4"
"ENSG00000236866"	"antisense"	"AL157902.3"
"ENSG00000226172"	"lincRNA"	"RP4-712E4.1"
"ENSG00000239216"	"lincRNA"	"RP4-712E4.2"
"ENSG00000224238"	"antisense"	"WARS2-IT1"
"ENSG00000231365"	"antisense"	"RP11-418J17.1"
"ENSG00000227712"	"lincRNA"	"RP11-418J17.3"
"ENSG00000232650"	"lincRNA"	"RP5-834N19.1"
"ENSG00000230921"	"sense_intronic"	"HAO2-IT1"
"ENSG00000260941"	"sense_overlapping"	"LINC00622"
"ENSG00000261662"	"sense_overlapping"	"RP5-1042I8.7"
"ENSG00000273406"	"lincRNA"	"RP11-114O18.1"
"ENSG00000226067"	"lincRNA"	"CH17-118O6.2"
"ENSG00000275585"	"antisense"	"CH17-118O6.3"
"ENSG00000234998"	"antisense"	"RP11-439A17.10"
"ENSG00000233029"	"antisense"	"RP11-439A17.9"
"ENSG00000227193"	"lincRNA"	"RP11-439A17.4"
"ENSG00000230806"	"antisense"	"SRGAP2-AS1"
"ENSG00000227082"	"lincRNA"	"CH17-437K3.1"
"ENSG00000231429"	"lincRNA"	"RP11-343N15.2"
"ENSG00000228826"	"lincRNA"	"RP11-344P13.4"
"ENSG00000272583"	"lincRNA"	"RP11-344P13.6"
"ENSG00000224857"	"lincRNA"	"RP11-344P13.1"
"ENSG00000235887"	"lincRNA"	"RP11-763B22.6"
"ENSG00000232721"	"lincRNA"	"RP11-403I13.5"
"ENSG00000263590"	"lincRNA"	"RP11-403I13.7"
"ENSG00000234571"	"lincRNA"	"RP5-998N21.4"
"ENSG00000273213"	"processed_transcript"	"RP5-998N21.10"
"ENSG00000230186"	"antisense"	"RP5-998N21.7"
"ENSG00000232527"	"lincRNA"	"RP11-14N7.2"
"ENSG00000237343"	"lincRNA"	"RP11-763B22.4"
"ENSG00000277199"	"lincRNA"	"CH17-125A10.2"
"ENSG00000224363"	"lincRNA"	"RP11-289H16.1"
"ENSG00000272419"	"processed_transcript"	"RP11-403I13.8"
"ENSG00000276216"	"lincRNA"	"CH17-373J23.1"
"ENSG00000236140"	"lincRNA"	"RP11-89F3.2"
"ENSG00000244619"	"antisense"	"RP11-315I20.3"
"ENSG00000234222"	"antisense"	"RP11-315I20.1"
"ENSG00000278431"	"antisense"	"CH17-270A2.1"
"ENSG00000233396"	"lincRNA"	"RP11-458D21.1"
"ENSG00000276509"	"lincRNA"	"CH17-353B19.1"
"ENSG00000277420"	"lincRNA"	"CH17-408M7.1"
"ENSG00000234225"	"lincRNA"	"RP4-704D21.2"
"ENSG00000237188"	"antisense"	"RP11-337C18.8"
"ENSG00000273071"	"processed_transcript"	"RP11-337C18.10"
"ENSG00000271721"	"antisense"	"RP11-337C18.9"
"ENSG00000278811"	"antisense"	"LINC00624"
"ENSG00000227139"	"lincRNA"	"RP11-533N14.3"
"ENSG00000274415"	"antisense"	"RP11-433J22.2"
"ENSG00000234190"	"lincRNA"	"RP11-433J22.3"
"ENSG00000215859"	"lincRNA"	"RP6-74O6.2"
"ENSG00000273059"	"lincRNA"	"XXyac-YX155B6.7"
"ENSG00000274372"	"lincRNA"	"RP11-94I2.4"
"ENSG00000227733"	"lincRNA"	"RP4-565E6.1"
"ENSG00000232265"	"lincRNA"	"XXyac-YX155B6.5"
"ENSG00000234283"	"lincRNA"	"RP11-495P10.6"
"ENSG00000231196"	"lincRNA"	"RP11-495P10.8"
"ENSG00000238107"	"lincRNA"	"RP11-495P10.5"
"ENSG00000244252"	"lincRNA"	"RP11-495P10.7"
"ENSG00000224481"	"lincRNA"	"RP11-495P10.3"
"ENSG00000272824"	"lincRNA"	"RP6-74O6.6"
"ENSG00000274020"	"lincRNA"	"LINC01138"
"ENSG00000231551"	"lincRNA"	"RP11-495P10.1"
"ENSG00000254913"	"antisense"	"RP4-791M13.5"
"ENSG00000255148"	"antisense"	"RP4-791M13.4"
"ENSG00000254539"	"lincRNA"	"RP4-791M13.3"
"ENSG00000274265"	"lincRNA"	"CH17-189H20.1"
"ENSG00000272755"	"lincRNA"	"RP11-326G21.1"
"ENSG00000277147"	"lincRNA"	"LINC00869"
"ENSG00000275557"	"lincRNA"	"RP11-353N4.6"
"ENSG00000234232"	"lincRNA"	"RP11-353N4.5"
"ENSG00000233030"	"antisense"	"RP11-196G18.3"
"ENSG00000261716"	"sense_overlapping"	"RP11-196G18.22"
"ENSG00000272993"	"lincRNA"	"RP11-196G18.24"
"ENSG00000264207"	"antisense"	"RP11-196G18.23"
"ENSG00000276110"	"antisense"	"RP4-790G17.7"
"ENSG00000228126"	"lincRNA"	"FALEC"
"ENSG00000237781"	"antisense"	"RP11-54A4.2"
"ENSG00000203804"	"processed_transcript"	"ADAMTSL4-AS1"
"ENSG00000259357"	"antisense"	"RP11-316M1.12"
"ENSG00000231073"	"antisense"	"RP11-316M1.3"
"ENSG00000261168"	"sense_overlapping"	"RP11-68I18.10"
"ENSG00000232671"	"antisense"	"RP11-126K1.2"
"ENSG00000273481"	"lincRNA"	"RP11-126K1.9"
"ENSG00000224645"	"antisense"	"RP11-126K1.8"
"ENSG00000237976"	"antisense"	"RP11-126K1.6"
"ENSG00000232536"	"sense_intronic"	"RP11-74C1.4"
"ENSG00000250734"	"antisense"	"RP11-404E16.1"
"ENSG00000227045"	"antisense"	"RP11-98D18.1"
"ENSG00000269621"	"antisense"	"RP11-98D18.15"
"ENSG00000249602"	"antisense"	"RP11-98D18.3"
"ENSG00000232937"	"sense_intronic"	"RP11-98D18.2"
"ENSG00000268288"	"antisense"	"RP11-98D18.16"
"ENSG00000203288"	"antisense"	"RP11-98D18.9"
"ENSG00000269489"	"lincRNA"	"RP11-98D18.17"
"ENSG00000234614"	"antisense"	"AL450992.2"
"ENSG00000229021"	"antisense"	"AL591893.1"
"ENSG00000226716"	"antisense"	"AL589986.2"
"ENSG00000237975"	"antisense"	"FLG-AS1"
"ENSG00000236427"	"lincRNA"	"RP11-107M16.2"
"ENSG00000176075"	"lincRNA"	"LINC00302"
"ENSG00000224308"	"antisense"	"LINC01527"
"ENSG00000229699"	"lincRNA"	"RP1-140J1.1"
"ENSG00000238279"	"antisense"	"BX470102.3"
"ENSG00000271853"	"processed_transcript"	"RP1-178F15.5"
"ENSG00000272030"	"antisense"	"RP1-178F15.4"
"ENSG00000243613"	"antisense"	"RP11-216N14.8"
"ENSG00000233222"	"antisense"	"RP11-216N14.9"
"ENSG00000273026"	"antisense"	"RP11-422P24.10"
"ENSG00000272654"	"lincRNA"	"RP11-422P24.11"
"ENSG00000228013"	"antisense"	"RP11-350G8.5"
"ENSG00000273110"	"antisense"	"RP11-350G8.9"
"ENSG00000229780"	"antisense"	"UBE2Q1-AS1"
"ENSG00000233875"	"antisense"	"RP11-61L14.6"
"ENSG00000270361"	"lincRNA"	"RP11-307C12.13"
"ENSG00000271380"	"antisense"	"RP11-307C12.12"
"ENSG00000232093"	"antisense"	"RP11-307C12.11"
"ENSG00000231064"	"antisense"	"RP11-263K19.4"
"ENSG00000236263"	"antisense"	"RP11-263K19.6"
"ENSG00000225855"	"antisense"	"RUSC1-AS1"
"ENSG00000227773"	"sense_intronic"	"ASH1L-IT1"
"ENSG00000235919"	"antisense"	"ASH1L-AS1"
"ENSG00000232519"	"antisense"	"RP11-29H23.4"
"ENSG00000227673"	"antisense"	"RP11-243J18.2"
"ENSG00000273002"	"antisense"	"RP11-336K24.12"
"ENSG00000224276"	"antisense"	"RP11-336K24.5"
"ENSG00000237390"	"lincRNA"	"RP11-139I14.2"
"ENSG00000236947"	"lincRNA"	"RP11-98G7.1"
"ENSG00000260460"	"lincRNA"	"RP11-284F21.8"
"ENSG00000272971"	"lincRNA"	"RP11-284F21.11"
"ENSG00000272068"	"lincRNA"	"RP11-284F21.9"
"ENSG00000272405"	"antisense"	"RP11-284F21.10"
"ENSG00000229953"	"antisense"	"RP11-284F21.7"
"ENSG00000237588"	"lincRNA"	"RP11-66D17.3"
"ENSG00000223356"	"antisense"	"RP11-66D17.5"
"ENSG00000229961"	"lincRNA"	"RP11-71G12.1"
"ENSG00000228239"	"lincRNA"	"RP11-85G21.1"
"ENSG00000271736"	"lincRNA"	"RP11-85G21.3"
"ENSG00000237189"	"lincRNA"	"RP11-85G21.2"
"ENSG00000227217"	"antisense"	"RP11-367J7.3"
"ENSG00000226520"	"sense_intronic"	"KIRREL-IT1"
"ENSG00000231666"	"lincRNA"	"RP11-404O13.1"
"ENSG00000176320"	"lincRNA"	"RP11-404O13.5"
"ENSG00000236656"	"antisense"	"RP11-144L1.4"
"ENSG00000225670"	"antisense"	"CADM3-AS1"
"ENSG00000228560"	"antisense"	"RP11-550P17.5"
"ENSG00000224943"	"lincRNA"	"RP11-180D21.3"
"ENSG00000272668"	"antisense"	"RP11-190A12.8"
"ENSG00000279430"	"TEC"	"RP11-190A12.9"
"ENSG00000224259"	"lincRNA"	"LINC01133"
"ENSG00000260766"	"sense_overlapping"	"RP11-226L15.5"
"ENSG00000225279"	"antisense"	"RP11-536C5.2"
"ENSG00000227741"	"antisense"	"RP11-536C5.7"
"ENSG00000228606"	"antisense"	"RP11-574F21.2"
"ENSG00000234425"	"antisense"	"RP11-528G1.2"
"ENSG00000228863"	"antisense"	"RP11-404F10.2"
"ENSG00000232188"	"lincRNA"	"RP11-312J18.6"
"ENSG00000198358"	"antisense"	"RP11-544M22.1"
"ENSG00000228917"	"antisense"	"RP11-544M22.8"
"ENSG00000224985"	"antisense"	"RP11-297K8.2"
"ENSG00000273112"	"processed_transcript"	"RP11-25K21.6"
"ENSG00000224515"	"antisense"	"RP11-5K23.5"
"ENSG00000234211"	"antisense"	"RP11-25K21.1"
"ENSG00000226889"	"antisense"	"RP11-474I16.8"
"ENSG00000227818"	"lincRNA"	"RP11-227F8.2"
"ENSG00000227094"	"antisense"	"RP11-565P22.2"
"ENSG00000259788"	"antisense"	"RP11-359K18.3"
"ENSG00000272574"	"sense_intronic"	"RP11-359K18.4"
"ENSG00000232892"	"antisense"	"RP11-267N12.1"
"ENSG00000232995"	"antisense"	"RGS5"
"ENSG00000237756"	"lincRNA"	"RP11-77M5.1"
"ENSG00000269887"	"sense_intronic"	"RP11-477H21.2"
"ENSG00000233693"	"antisense"	"RP11-506O24.1"
"ENSG00000271917"	"sense_intronic"	"RP11-506O24.2"
"ENSG00000224702"	"antisense"	"RP11-38C18.2"
"ENSG00000238022"	"antisense"	"RP11-38C18.3"
"ENSG00000237463"	"antisense"	"RP11-280O1.2"
"ENSG00000236206"	"lincRNA"	"RP11-306I1.2"
"ENSG00000273365"	"lincRNA"	"RP11-466F5.10"
"ENSG00000224358"	"antisense"	"RP11-466F5.8"
"ENSG00000236364"	"antisense"	"RP11-525G13.2"
"ENSG00000203307"	"antisense"	"RP11-375H19.2"
"ENSG00000230898"	"sense_intronic"	"RP11-9L18.3"
"ENSG00000229588"	"lincRNA"	"RP11-479J7.2"
"ENSG00000225325"	"lincRNA"	"RP11-479J7.1"
"ENSG00000234142"	"lincRNA"	"RP11-276E17.2"
"ENSG00000227907"	"antisense"	"RP11-102C16.3"
"ENSG00000231605"	"antisense"	"LINC01363"
"ENSG00000272205"	"lincRNA"	"RP11-277B15.3"
"ENSG00000272033"	"sense_intronic"	"RP11-52A20.2"
"ENSG00000233411"	"sense_intronic"	"RP11-104L21.2"
"ENSG00000273160"	"lincRNA"	"RP11-104L21.3"
"ENSG00000241666"	"antisense"	"RP3-455J7.4"
"ENSG00000232194"	"antisense"	"RP1-313L4.3"
"ENSG00000228697"	"lincRNA"	"RP5-968D22.1"
"ENSG00000237658"	"lincRNA"	"RP5-968D22.3"
"ENSG00000235736"	"lincRNA"	"RP1-10C16.1"
"ENSG00000225826"	"lincRNA"	"LINC00626"
"ENSG00000203601"	"antisense"	"LINC00970"
"ENSG00000237707"	"antisense"	"RP5-1018K9.1"
"ENSG00000235575"	"antisense"	"RP4-800F24.1"
"ENSG00000213062"	"lincRNA"	"RP1-206D15.6"
"ENSG00000230704"	"lincRNA"	"RP1-117P20.3"
"ENSG00000232959"	"antisense"	"RP11-332H17.1"
"ENSG00000233985"	"lincRNA"	"RP11-297H3.3"
"ENSG00000224286"	"lincRNA"	"LINC01142"
"ENSG00000231407"	"antisense"	"RP11-576I22.2"
"ENSG00000225545"	"lincRNA"	"RP11-545I10.2"
"ENSG00000235303"	"lincRNA"	"RP1-79C4.1"
"ENSG00000271811"	"lincRNA"	"RP1-79C4.4"
"ENSG00000225243"	"antisense"	"RP1-127D3.4"
"ENSG00000231424"	"antisense"	"RP1-45C12.1"
"ENSG00000233540"	"sense_intronic"	"DNM3-IT1"
"ENSG00000230630"	"antisense"	"DNM3OS"
"ENSG00000279061"	"TEC"	"RP3-332O11.2"
"ENSG00000224228"	"lincRNA"	"RP1-15D23.2"
"ENSG00000224000"	"lincRNA"	"RP3-471M13.2"
"ENSG00000226375"	"lincRNA"	"RP3-395P12.2"
"ENSG00000203739"	"antisense"	"RP11-296O14.3"
"ENSG00000238272"	"antisense"	"RP3-436N22.3"
"ENSG00000232113"	"antisense"	"RP11-360D2.1"
"ENSG00000270084"	"antisense"	"GAS5-AS1"
"ENSG00000234741"	"processed_transcript"	"GAS5"
"ENSG00000236535"	"sense_intronic"	"RC3H1-IT1"
"ENSG00000224977"	"lincRNA"	"RP11-160H22.3"
"ENSG00000227373"	"lincRNA"	"RP11-160H22.5"
"ENSG00000223525"	"sense_intronic"	"RABGAP1L-IT1"
"ENSG00000229531"	"antisense"	"RP1-102G20.5"
"ENSG00000230687"	"lincRNA"	"RP5-1114G22.2"
"ENSG00000260990"	"antisense"	"RP3-518E13.2"
"ENSG00000235628"	"sense_intronic"	"TNR-IT1"
"ENSG00000224718"	"lincRNA"	"RP11-222A5.1"
"ENSG00000227740"	"lincRNA"	"RP11-318C24.2"
"ENSG00000228686"	"antisense"	"RP11-492I21.1"
"ENSG00000236021"	"antisense"	"RP11-195C7.1"
"ENSG00000224968"	"lincRNA"	"RP1-35C21.1"
"ENSG00000227579"	"lincRNA"	"RP1-35C21.2"
"ENSG00000236720"	"lincRNA"	"RP11-63B19.1"
"ENSG00000254154"	"processed_transcript"	"RP4-798P15.3"
"ENSG00000224687"	"lincRNA"	"RASAL2-AS1"
"ENSG00000279210"	"antisense"	"RP4-593C16.4"
"ENSG00000188585"	"lincRNA"	"LINC00083"
"ENSG00000213057"	"lincRNA"	"C1orf220"
"ENSG00000273384"	"lincRNA"	"RP5-1098D14.1"
"ENSG00000273062"	"antisense"	"RP11-428K3.1"
"ENSG00000261250"	"antisense"	"RP11-545A16.1"
"ENSG00000261060"	"sense_overlapping"	"RP11-545A16.4"
"ENSG00000243062"	"lincRNA"	"RP11-12M5.1"
"ENSG00000229407"	"antisense"	"RP11-12M5.3"
"ENSG00000231966"	"lincRNA"	"RP11-12M5.4"
"ENSG00000272906"	"lincRNA"	"RP11-533E19.7"
"ENSG00000261831"	"lincRNA"	"RP11-533E19.2"
"ENSG00000260360"	"lincRNA"	"RP11-533E19.5"
"ENSG00000261817"	"lincRNA"	"RP11-502H18.2"
"ENSG00000236719"	"lincRNA"	"OVAAL"
"ENSG00000225857"	"lincRNA"	"RP11-46A10.2"
"ENSG00000243155"	"antisense"	"RP11-46A10.5"
"ENSG00000232586"	"antisense"	"KIAA1614-AS1"
"ENSG00000237292"	"lincRNA"	"RP11-540K16.1"
"ENSG00000225359"	"lincRNA"	"RP11-540K16.2"
"ENSG00000179452"	"lincRNA"	"GM140"
"ENSG00000272880"	"lincRNA"	"RP11-33M22.2"
"ENSG00000224810"	"lincRNA"	"RP11-538D16.2"
"ENSG00000225982"	"lincRNA"	"RP11-538D16.3"
"ENSG00000232309"	"lincRNA"	"GS1-122H1.1"
"ENSG00000228918"	"lincRNA"	"LINC01344"
"ENSG00000203729"	"lincRNA"	"LINC00272"
"ENSG00000261504"	"lincRNA"	"RP11-317P15.4"
"ENSG00000227181"	"lincRNA"	"RP11-317P15.3"
"ENSG00000224468"	"antisense"	"RP11-181K3.4"
"ENSG00000232860"	"processed_transcript"	"SMG7-AS1"
"ENSG00000227554"	"antisense"	"RP11-444D13.1"
"ENSG00000231791"	"lincRNA"	"RP11-382D12.1"
"ENSG00000271387"	"lincRNA"	"RP11-382D12.2"
"ENSG00000230470"	"sense_intronic"	"GS1-115G20.1"
"ENSG00000260976"	"lincRNA"	"GS1-120K12.4"
"ENSG00000279838"	"TEC"	"RP4-635A23.6"
"ENSG00000273004"	"lincRNA"	"GS1-279B7.2"
"ENSG00000261024"	"lincRNA"	"GS1-279B7.1"
"ENSG00000279401"	"TEC"	"GS1-204I12.3"
"ENSG00000228309"	"lincRNA"	"LINC01350"
"ENSG00000261729"	"lincRNA"	"GS1-204I12.4"
"ENSG00000224691"	"antisense"	"GS1-174L6.4"
