probe_id,gsym,biotype
ASHG19A3A015553,CENPS-CORT,protein_coding
ASHG19A3A015529,CENPS-CORT,protein_coding
ASHG19A3A015529,CENPS,nonsense_mediated_decay
ASHG19A3A015529,CENPS,protein_coding
ASHG19A3A015549,CORT,protein_coding
ASHG19A3A004276,DFFA,protein_coding
ASHG19A3A015561,DFFA,protein_coding
ASHG19A3A054664,DFFA,protein_coding
ASHG19A3A015561,AL354956.1,antisense
ASHG19A3A015579,PEX14,protein_coding
ASHG19A3A054819,CASZ1,protein_coding
ASHG19A3A054921,CASZ1,protein_coding
ASHG19A3A008069,C1orf127,protein_coding
ASHG19A3A008129,CFL1P6,processed_pseudogene
ASHG19A3A015601,TARDBP,protein_coding
ASHG19A3A015601,TARDBP,processed_transcript
ASHG19A3A008192,AL109811.4,nonsense_mediated_decay
ASHG19A3A008192,AL109811.4,protein_coding
ASHG19A3A008192,AL109811.4,processed_transcript
ASHG19A3A008192,MASP2,protein_coding
ASHG19A3A008280,MASP2,retained_intron
ASHG19A3A008280,MASP2,protein_coding
ASHG19A3A008192,AL109811.3,antisense
ASHG19A3A008419,SRM,protein_coding
ASHG19A3A008419,SRM,nonsense_mediated_decay
ASHG19A3A004061,EXOSC10,protein_coding
ASHG19A3A008639,EXOSC10,protein_coding
ASHG19A3A008639,EXOSC10,retained_intron
ASHG19A3A015603,EXOSC10,retained_intron
ASHG19A3A015603,AL109811.1,antisense
ASHG19A3A015607,AL109811.2,antisense
ASHG19A3A015610,MTOR,protein_coding
ASHG19A3A009738,MTOR,protein_coding
ASHG19A3A015624,MTOR,processed_transcript
ASHG19A3A015617,MTOR,processed_transcript
ASHG19A3A015624,MTOR-AS1,antisense
ASHG19A3A015629,ANGPTL7,protein_coding
ASHG19A3A015639,RPL39P6,processed_pseudogene
ASHG19A3A015640,UBIAD1,protein_coding
ASHG19A3A009871,UBE2V2P3,processed_pseudogene
ASHG19A3A009899,MTCYBP45,processed_pseudogene
ASHG19A3A015663,DISP3,protein_coding
ASHG19A3A015681,LINC01647,lincRNA
ASHG19A3A009932,FBXO2,nonsense_mediated_decay
ASHG19A3A015687,FBXO2,protein_coding
ASHG19A3A009932,FBXO2,protein_coding
ASHG19A3A015691,FBXO2,protein_coding
ASHG19A3A015687,FBXO44,protein_coding
ASHG19A3A006692,FBXO44,protein_coding
ASHG19A3A015691,FBXO44,protein_coding
ASHG19A3A015696,FBXO44,protein_coding
ASHG19A3A015724,FBXO6,protein_coding
ASHG19A3A010147,MAD2L2,protein_coding
ASHG19A3A010134,MAD2L2,protein_coding
ASHG19A3A010147,MAD2L2,retained_intron
ASHG19A3A015741,DRAXIN,protein_coding
ASHG19A3A015744,DRAXIN,protein_coding
ASHG19A3A001354,AGTRAP,protein_coding
ASHG19A3A015752,AGTRAP,nonsense_mediated_decay
ASHG19A3A001355,AGTRAP,nonsense_mediated_decay
ASHG19A3A015752,AGTRAP,protein_coding
ASHG19A3A001355,AGTRAP,protein_coding
ASHG19A3A015752,AGTRAP,processed_transcript
ASHG19A3A005140,AGTRAP,protein_coding
ASHG19A3A015752,AGTRAP,retained_intron
ASHG19A3A001355,AGTRAP,retained_intron
ASHG19A3A001355,AGTRAP,processed_transcript
ASHG19A3A015764,C1orf167,protein_coding
ASHG19A3A010161,C1orf167,processed_transcript
ASHG19A3A010161,AL953897.1,antisense
ASHG19A3A010339,MTHFR,protein_coding
ASHG19A3A010339,MTHFR,nonsense_mediated_decay
ASHG19A3A010339,MTHFR,retained_intron
ASHG19A3A015798,CLCN6,protein_coding
ASHG19A3A015798,CLCN6,nonsense_mediated_decay
ASHG19A3A015814,CLCN6,nonsense_mediated_decay
ASHG19A3A005223,CLCN6,processed_transcript
ASHG19A3A005225,CLCN6,processed_transcript
ASHG19A3A005224,CLCN6,processed_transcript
ASHG19A3A015798,CLCN6,processed_transcript
ASHG19A3A015814,CLCN6,retained_intron
ASHG19A3A010487,NPPA,protein_coding
ASHG19A3A010518,NPPB,protein_coding
ASHG19A3A015815,AL021155.1,processed_pseudogene
ASHG19A3A010599,KIAA2013,protein_coding
ASHG19A3A015851,PLOD1,protein_coding
ASHG19A3A015851,PLOD1,retained_intron
ASHG19A3A002034,MFN2,protein_coding
ASHG19A3A015857,MFN2,processed_transcript
ASHG19A3A015857,MFN2,protein_coding
ASHG19A3A002034,MFN2,processed_transcript
ASHG19A3A015902,MIIP,protein_coding
ASHG19A3A015902,MIIP,processed_transcript
ASHG19A3A015907,TNFRSF8,protein_coding
ASHG19A3A015928,TNFRSF8,protein_coding
ASHG19A3A015928,TNFRSF8,processed_transcript
ASHG19A3A015936,TNFRSF1B,protein_coding
ASHG19A3A015936,TNFRSF1B,processed_transcript
ASHG19A3A010672,RPL10P17,processed_pseudogene
ASHG19A3A016016,VPS13D,protein_coding
ASHG19A3A016016,VPS13D,nonsense_mediated_decay
ASHG19A3A016016,VPS13D,retained_intron
ASHG19A3A016016,VPS13D,processed_transcript
ASHG19A3A016071,AC243836.1,lincRNA
ASHG19A3A010787,DHRS3,protein_coding
ASHG19A3A016073,AADACL4,protein_coding
ASHG19A3A016079,AC244670.1,processed_pseudogene
ASHG19A3A016103,C1orf158,protein_coding
ASHG19A3A016109,PRAMEF12,protein_coding
ASHG19A3A016120,PRAMEF1,protein_coding
ASHG19A3A010806,LINC01784,lincRNA
ASHG19A3A010836,PRAMEF11,protein_coding
ASHG19A3A010997,PRAMEF11,protein_coding
ASHG19A3A016216,PRAMEF11,protein_coding
ASHG19A3A010940,PRAMEF30P,unprocessed_pseudogene
ASHG19A3A011296,PRAMEF30P,unprocessed_pseudogene
ASHG19A3A010968,HNRNPCL1,protein_coding
ASHG19A3A016130,PRAMEF2,protein_coding
ASHG19A3A011496,PRAMEF2,protein_coding
ASHG19A3A011049,PRAMEF10,protein_coding
ASHG19A3A016186,PRAMEF10,protein_coding
ASHG19A3A011663,PRAMEF7,protein_coding
ASHG19A3A016141,PRAMEF7,protein_coding
ASHG19A3A016143,PRAMEF29P,unprocessed_pseudogene
ASHG19A3A016164,PRAMEF6,protein_coding
ASHG19A3A016120,PRAMEF28P,unprocessed_pseudogene
ASHG19A3A011496,PRAMEF28P,unprocessed_pseudogene
ASHG19A3A010836,PRAMEF27,protein_coding
ASHG19A3A010997,PRAMEF27,protein_coding
ASHG19A3A016216,PRAMEF27,protein_coding
ASHG19A3A010978,HNRNPCL3,protein_coding
ASHG19A3A016153,PRAMEF25,protein_coding
ASHG19A3A010836,PRAMEF25,protein_coding
ASHG19A3A010997,PRAMEF25,protein_coding
ASHG19A3A016216,PRAMEF25,protein_coding
ASHG19A3A011233,PRAMEF34P,unprocessed_pseudogene
ASHG19A3A010940,PRAMEF35P,unprocessed_pseudogene
ASHG19A3A011296,PRAMEF35P,unprocessed_pseudogene
ASHG19A3A011317,HNRNPCL2,protein_coding
ASHG19A3A011233,PRAMEF36P,transcribed_unprocessed_pseudogene
ASHG19A3A011233,PRAMEF36P,processed_transcript
ASHG19A3A016157,AC245056.1,lincRNA
ASHG19A3A016193,AC245056.1,lincRNA
ASHG19A3A016219,AC245056.1,lincRNA
ASHG19A3A016153,PRAMEF26,protein_coding
ASHG19A3A010836,PRAMEF26,protein_coding
ASHG19A3A010997,PRAMEF26,protein_coding
ASHG19A3A016216,PRAMEF26,protein_coding
ASHG19A3A010836,PRAMEF9,protein_coding
ASHG19A3A010997,PRAMEF9,protein_coding
ASHG19A3A016216,PRAMEF9,protein_coding
ASHG19A3A016120,PRAMEF13,protein_coding
ASHG19A3A011496,PRAMEF13,protein_coding
ASHG19A3A011361,PRAMEF18,protein_coding
ASHG19A3A011583,PRAMEF18,protein_coding
ASHG19A3A011133,PRAMEF31P,unprocessed_pseudogene
ASHG19A3A016161,PRAMEF31P,unprocessed_pseudogene
ASHG19A3A016164,PRAMEF5,protein_coding
ASHG19A3A011663,PRAMEF8,protein_coding
ASHG19A3A016141,PRAMEF8,protein_coding
ASHG19A3A011049,PRAMEF33,protein_coding
ASHG19A3A016186,PRAMEF33,protein_coding
ASHG19A3A010836,PRAMEF15,protein_coding
ASHG19A3A010997,PRAMEF15,protein_coding
ASHG19A3A016216,PRAMEF15,protein_coding
ASHG19A3A016157,AC243961.1,lincRNA
ASHG19A3A016193,AC243961.1,lincRNA
ASHG19A3A016219,AC243961.1,lincRNA
ASHG19A3A016120,PRAMEF14,protein_coding
ASHG19A3A011496,PRAMEF14,protein_coding
ASHG19A3A016196,PRAMEF17,protein_coding
ASHG19A3A016228,PRAMEF17,protein_coding
ASHG19A3A016199,PRAMEF20,protein_coding
ASHG19A3A016204,PRAMEF20,protein_coding
ASHG19A3A016236,AL354712.1,antisense
ASHG19A3A016238,BRWD1P1,processed_pseudogene
ASHG19A3A016241,PDPN,protein_coding
ASHG19A3A011679,PDPN,protein_coding
ASHG19A3A016241,PDPN,nonsense_mediated_decay
ASHG19A3A016244,PDPN,protein_coding
ASHG19A3A016244,PDPN,nonsense_mediated_decay
ASHG19A3A011709,AL359771.1,lincRNA
ASHG19A3A016259,PRDM2,protein_coding
ASHG19A3A011767,PRDM2,protein_coding
ASHG19A3A016262,PRDM2,protein_coding
ASHG19A3A016275,PRDM2,protein_coding
ASHG19A3A004640,PRDM2,protein_coding
ASHG19A3A016289,KAZN,protein_coding
ASHG19A3A016289,KAZN,retained_intron
ASHG19A3A016297,KAZN,protein_coding
ASHG19A3A016301,KAZN,protein_coding
ASHG19A3A001046,KAZN,protein_coding
ASHG19A3A011792,AL357873.1,lincRNA
ASHG19A3A011836,KAZN-AS1,lincRNA
ASHG19A3A011870,TBCAP2,processed_pseudogene
ASHG19A3A011947,TMEM51-AS1,antisense
ASHG19A3A002423,TMEM51,protein_coding
ASHG19A3A002422,TMEM51,protein_coding
ASHG19A3A004995,TMEM51,protein_coding
ASHG19A3A002424,TMEM51,protein_coding
ASHG19A3A012021,AL035405.1,processed_pseudogene
ASHG19A3A016372,FHAD1,protein_coding
ASHG19A3A016372,FHAD1,retained_intron
ASHG19A3A012055,FHAD1,retained_intron
ASHG19A3A016372,FHAD1,processed_transcript
ASHG19A3A016372,AL031283.2,antisense
ASHG19A3A012055,AL031283.2,antisense
ASHG19A3A012068,AL031283.3,antisense
ASHG19A3A012120,AL031283.1,lincRNA
ASHG19A3A016416,EFHD2,protein_coding
ASHG19A3A016433,CTRC,protein_coding
ASHG19A3A016458,CELA2A,protein_coding
ASHG19A3A016473,CELA2B,protein_coding
ASHG19A3A016473,CELA2B,processed_transcript
ASHG19A3A012222,CASP9,protein_coding
ASHG19A3A016473,CASP9,protein_coding
ASHG19A3A005570,CASP9,protein_coding
ASHG19A3A012222,CASP9,nonsense_mediated_decay
ASHG19A3A016483,DNAJC16,protein_coding
ASHG19A3A016483,DNAJC16,nonsense_mediated_decay
ASHG19A3A012406,AGMAT,protein_coding
ASHG19A3A012472,AL121992.1,antisense
ASHG19A3A016501,CHCHD2P6,processed_pseudogene
ASHG19A3A012499,CD24P1,processed_pseudogene
ASHG19A3A016515,DDI2,protein_coding
ASHG19A3A016527,DDI2,protein_coding
ASHG19A3A016528,DDI2,protein_coding
ASHG19A3A016533,DDI2,protein_coding
ASHG19A3A016515,DDI2,nonsense_mediated_decay
ASHG19A3A016527,RSC1A1,protein_coding
ASHG19A3A016570,PLEKHM2,protein_coding
ASHG19A3A012516,AL450998.2,antisense
ASHG19A3A016573,SLC25A34,protein_coding
ASHG19A3A012590,SLC25A34-AS1,antisense
ASHG19A3A016574,TMEM82,protein_coding
ASHG19A3A004950,FBLIM1,protein_coding
ASHG19A3A001082,FBLIM1,protein_coding
ASHG19A3A016595,FBLIM1,protein_coding
ASHG19A3A016598,RPL12P14,processed_pseudogene
ASHG19A3A012615,UQCRHL,protein_coding
ASHG19A3A016600,AL450998.1,processed_pseudogene
ASHG19A3A012638,FLJ37453,antisense
ASHG19A3A016604,SPEN,protein_coding
ASHG19A3A012695,ZBTB17,protein_coding
ASHG19A3A016651,AL355994.4,processed_pseudogene
ASHG19A3A016655,AL355994.1,unprocessed_pseudogene
ASHG19A3A016662,TBC1D3P6,unprocessed_pseudogene
ASHG19A3A012920,SRARP,protein_coding
ASHG19A3A016683,SRARP,protein_coding
ASHG19A3A016683,AL355994.3,antisense
ASHG19A3A012920,AL355994.3,antisense
ASHG19A3A012934,HSPB7,protein_coding
ASHG19A3A012934,HSPB7,retained_intron
ASHG19A3A016711,CLCNKA,processed_transcript
ASHG19A3A016711,CLCNKA,protein_coding
ASHG19A3A013023,AL355994.2,unprocessed_pseudogene
ASHG19A3A016712,CLCNKB,protein_coding
ASHG19A3A016716,CLCNKB,protein_coding
ASHG19A3A013023,FAM131C,protein_coding
ASHG19A3A013109,FAM131C,protein_coding
ASHG19A3A013023,FAM131C,processed_transcript
ASHG19A3A013530,EPHA2,protein_coding
ASHG19A3A013530,EPHA2,processed_transcript
ASHG19A3A016743,AL451042.2,antisense
ASHG19A3A016747,AL451042.1,antisense
ASHG19A3A013583,ARHGEF19-AS1,antisense
ASHG19A3A016753,ARHGEF19-AS1,antisense
ASHG19A3A016753,ARHGEF19,processed_transcript
ASHG19A3A013583,ARHGEF19,processed_transcript
ASHG19A3A016753,ARHGEF19,protein_coding
ASHG19A3A013583,ARHGEF19,protein_coding
ASHG19A3A014064,MT1XP1,processed_pseudogene
ASHG19A3A014196,FBXO42,protein_coding
ASHG19A3A014196,FBXO42,processed_transcript
ASHG19A3A001912,SZRD1,protein_coding
ASHG19A3A004833,SZRD1,protein_coding
ASHG19A3A001912,SZRD1,nonsense_mediated_decay
ASHG19A3A001912,SZRD1,processed_transcript
ASHG19A3A014281,RPL22P3,processed_pseudogene
ASHG19A3A014541,SPATA21,processed_transcript
ASHG19A3A014541,SPATA21,protein_coding
ASHG19A3A016783,NECAP2,protein_coding
ASHG19A3A002787,NECAP2,protein_coding
ASHG19A3A002786,NECAP2,protein_coding
ASHG19A3A016783,NECAP2,nonsense_mediated_decay
ASHG19A3A016783,NECAP2,retained_intron
ASHG19A3A016785,LINC01772,lincRNA
ASHG19A3A014804,CROCCP3,processed_transcript
ASHG19A3A055061,CROCCP3,processed_transcript
ASHG19A3A000143,CROCCP3,transcribed_unprocessed_pseudogene
ASHG19A3A016787,AL137802.1,lincRNA
ASHG19A3A014861,LINC01783,lincRNA
ASHG19A3A015810,AL355149.1,unprocessed_pseudogene
ASHG19A3A015072,NBPF1,protein_coding
ASHG19A3A014959,NBPF1,protein_coding
ASHG19A3A015072,NBPF1,nonsense_mediated_decay
ASHG19A3A015496,CROCCP2,processed_transcript
ASHG19A3A015720,CROCCP2,processed_transcript
ASHG19A3A016843,CROCCP2,transcribed_unprocessed_pseudogene
ASHG19A3A015720,CROCCP2,transcribed_unprocessed_pseudogene
ASHG19A3A007540,MST1P2,unprocessed_pseudogene
ASHG19A3A021074,MST1P2,unprocessed_pseudogene
ASHG19A3A039667,EIF1AXP1,processed_pseudogene
ASHG19A3A016068,ESPNP,transcribed_unprocessed_pseudogene
ASHG19A3A016841,AL021920.1,lincRNA
ASHG19A3L0002474,CROCC,processed_transcript
ASHG19A3A016926,CROCC,protein_coding
ASHG19A3A016843,CROCCP4,transcribed_unprocessed_pseudogene
ASHG19A3A016192,MST1L,processed_transcript
ASHG19A3A016850,MST1L,processed_transcript
ASHG19A3A016300,MST1L,processed_transcript
ASHG19A3A016300,MST1L,retained_intron
ASHG19A3A016192,MST1L,retained_intron
ASHG19A3A016300,MST1L,transcribed_unprocessed_pseudogene
ASHG19A3A016192,MST1L,transcribed_unprocessed_pseudogene
ASHG19A3A016674,BX284668.1,lincRNA
ASHG19A3A016857,BX284668.3,unprocessed_pseudogene
ASHG19A3A016859,BX284668.2,lincRNA
ASHG19A3A016706,BX284668.5,lincRNA
ASHG19A3A016863,BX284668.4,processed_pseudogene
ASHG19A3A042290,MFAP2,protein_coding
ASHG19A3A042290,MFAP2,processed_transcript
ASHG19A3A016925,MFAP2,protein_coding
ASHG19A3A016933,AL049569.1,antisense
ASHG19A3A016984,ATP13A2,protein_coding
ASHG19A3A002473,ATP13A2,protein_coding
ASHG19A3A016984,ATP13A2,retained_intron
ASHG19A3A017621,SDHB,protein_coding
ASHG19A3A017621,SDHB,processed_transcript
ASHG19A3A017621,SDHB,retained_intron
ASHG19A3A017862,PADI2,protein_coding
ASHG19A3A016939,AL590644.1,lincRNA
ASHG19A3A016962,PADI1,protein_coding
ASHG19A3A016997,PADI3,protein_coding
ASHG19A3A017016,PADI4,protein_coding
ASHG19A3A017027,PADI6,protein_coding
ASHG19A3A018038,AC004824.1,antisense
ASHG19A3A017054,AC004824.1,antisense
ASHG19A3A018271,RCC2,protein_coding
ASHG19A3A017054,RCC2,protein_coding
ASHG19A3A018038,RCC2,protein_coding
ASHG19A3A017070,ARHGEF10L,protein_coding
ASHG19A3A000940,ARHGEF10L,protein_coding
ASHG19A3A017099,AL136529.1,lincRNA
ASHG19A3A017104,ACTL8,protein_coding
ASHG19A3L0000037,LINC01654,lincRNA
ASHG19A3A018315,IGSF21-AS1,antisense
ASHG19A3A017120,AL591896.1,lincRNA
ASHG19A3A017121,KLHDC7A,protein_coding
ASHG19A3A017136,AL031737.1,processed_pseudogene
ASHG19A3A017157,PAX7,protein_coding
ASHG19A3A017158,PAX7,protein_coding
ASHG19A3A018335,TAS1R2,protein_coding
ASHG19A3A018912,AL080251.1,nonsense_mediated_decay
ASHG19A3A006276,ALDH4A1,protein_coding
ASHG19A3A018840,ALDH4A1,protein_coding
ASHG19A3A018814,ALDH4A1,protein_coding
ASHG19A3A018912,IFFO2,protein_coding
ASHG19A3A020297,UBR4,protein_coding
ASHG19A3A020297,UBR4,retained_intron
ASHG19A3A017163,AL035413.1,antisense
ASHG19A3A021494,EMC1,protein_coding
ASHG19A3A021494,EMC1,nonsense_mediated_decay
ASHG19A3A021494,EMC1,retained_intron
ASHG19A3A017174,MRTO4,protein_coding
ASHG19A3A002793,AKR7L,polymorphic_pseudogene
ASHG19A3A021566,AKR7L,polymorphic_pseudogene
ASHG19A3A021566,AKR7L,protein_coding
ASHG19A3A021656,AKR7A3,protein_coding
ASHG19A3A000012,AL035413.2,processed_pseudogene
ASHG19A3A021969,AKR7A2,protein_coding
ASHG19A3A017184,PQLC2,protein_coding
ASHG19A3A017178,PQLC2,protein_coding
ASHG19A3A001342,PQLC2,nonsense_mediated_decay
ASHG19A3A001342,PQLC2,protein_coding
ASHG19A3A017184,PQLC2,nonsense_mediated_decay
ASHG19A3A022174,CAPZB,protein_coding
ASHG19A3A022174,CAPZB,processed_transcript
ASHG19A3A017204,MINOS1,protein_coding
ASHG19A3A022304,MINOS1,protein_coding
ASHG19A3A022246,AL031727.2,antisense
ASHG19A3A017206,NBL1,protein_coding
ASHG19A3A004397,NBL1,protein_coding
ASHG19A3A017214,HTR6,protein_coding
ASHG19A3A022549,TMCO4,protein_coding
ASHG19A3A022549,TMCO4,processed_transcript
ASHG19A3A022633,RNF186,protein_coding
ASHG19A3A017217,AL391883.1,antisense
ASHG19A3A017235,OTUD3,protein_coding
ASHG19A3A022674,PLA2G2E,protein_coding
ASHG19A3A003126,PLA2G2A,processed_transcript
ASHG19A3A000555,PLA2G2A,protein_coding
ASHG19A3A003124,PLA2G2A,processed_transcript
ASHG19A3A000555,PLA2G2A,processed_transcript
ASHG19A3A017240,PLA2G5,protein_coding
ASHG19A3A022908,PLA2G2D,protein_coding
ASHG19A3A017253,PLA2G2F,protein_coding
ASHG19A3A017253,PLA2G2F,retained_intron
ASHG19A3A017267,Z98257.1,lincRNA
ASHG19A3A022996,PLA2G2C,protein_coding
ASHG19A3A023034,UBXN10-AS1,antisense
ASHG19A3A017273,UBXN10,protein_coding
ASHG19A3A017276,LINC01757,lincRNA
ASHG19A3A017310,VWA5B1,protein_coding
ASHG19A3A023083,AL020998.1,antisense
ASHG19A3A023316,LINC01141,lincRNA
ASHG19A3A023118,LINC01141,lincRNA
ASHG19A3A023391,CAMK2N1,protein_coding
ASHG19A3A023452,MUL1,protein_coding
ASHG19A3A017313,RPS4XP4,processed_pseudogene
ASHG19A3A017325,CDA,protein_coding
ASHG19A3A017344,PINK1,protein_coding
ASHG19A3A017344,PINK1,processed_transcript
ASHG19A3A017344,PINK1-AS,antisense
ASHG19A3A023580,DDOST,protein_coding
ASHG19A3A023580,DDOST,processed_transcript
ASHG19A3A023803,KIF17,processed_transcript
ASHG19A3A023803,KIF17,protein_coding
ASHG19A3A001835,SH2D5,protein_coding
ASHG19A3A017346,SH2D5,protein_coding
ASHG19A3A017346,SH2D5,processed_transcript
ASHG19A3A024264,SH2D5,protein_coding
ASHG19A3A017354,AL663074.1,antisense
ASHG19A3A024551,HP1BP3,protein_coding
ASHG19A3A017355,HP1BP3,protein_coding
ASHG19A3A024551,HP1BP3,processed_transcript
ASHG19A3A024948,EIF4G3,protein_coding
ASHG19A3A017369,HSPE1P27,processed_pseudogene
ASHG19A3A025808,ECE1,protein_coding
ASHG19A3A025787,ECE1,protein_coding
ASHG19A3A025779,ECE1,protein_coding
ASHG19A3A025787,ECE1,retained_intron
ASHG19A3A017375,AL031005.1,antisense
ASHG19A3A017410,AL031728.1,antisense
ASHG19A3A017421,PPP1R11P1,processed_pseudogene
ASHG19A3A025848,AL592309.1,unprocessed_pseudogene
ASHG19A3A017427,AL592309.2,lincRNA
ASHG19A3A026008,NBPF2P,unprocessed_pseudogene
ASHG19A3A014314,HS6ST1P1,processed_pseudogene
ASHG19A3A017435,HS6ST1P1,processed_pseudogene
ASHG19A3A017437,CROCCP5,unprocessed_pseudogene
ASHG19A3A017458,NBPF3,protein_coding
ASHG19A3A017458,NBPF3,nonsense_mediated_decay
ASHG19A3A017458,NBPF3,processed_transcript
ASHG19A3A017506,ALPL,protein_coding
ASHG19A3A002022,ALPL,protein_coding
ASHG19A3A003777,ALPL,protein_coding
ASHG19A3A017544,LINC02596,antisense
ASHG19A3A004083,RAP1GAP,protein_coding
ASHG19A3A026283,RAP1GAP,protein_coding
ASHG19A3A002850,RAP1GAP,nonsense_mediated_decay
ASHG19A3A004083,RAP1GAP,retained_intron
ASHG19A3A026283,RAP1GAP,retained_intron
ASHG19A3A002850,RAP1GAP,protein_coding
ASHG19A3A026954,USP48,protein_coding
ASHG19A3A027178,USP48,protein_coding
ASHG19A3A017557,LDLRAD2,protein_coding
ASHG19A3A027962,HSPG2,protein_coding
ASHG19A3A024710,AL590556.1,processed_pseudogene
ASHG19A3A034020,AL590556.1,processed_pseudogene
ASHG19A3A043370,AL590556.1,processed_pseudogene
ASHG19A3A017566,AL590556.1,processed_pseudogene
ASHG19A3A017589,CELA3B,processed_transcript
ASHG19A3A017593,AL590556.3,processed_transcript
ASHG19A3A007208,AL590556.3,processed_transcript
ASHG19A3A017593,CELA3A,protein_coding
ASHG19A3A017593,CELA3A,retained_intron
ASHG19A3A000036,LINC01635,lincRNA
ASHG19A3A029517,LINC01635,lincRNA
ASHG19A3A007208,LINC00339,processed_transcript
ASHG19A3A017610,LINC00339,processed_transcript
ASHG19A3A017605,LINC00339,processed_transcript
ASHG19A3A017605,AL031281.2,protein_coding
ASHG19A3A017617,AL031281.2,protein_coding
ASHG19A3A017610,AL031281.3,lincRNA
ASHG19A3A017617,CDC42,protein_coding
ASHG19A3A017615,CDC42,protein_coding
ASHG19A3A029644,WNT4,protein_coding
ASHG19A3A029729,PPIAP34,processed_pseudogene
ASHG19A3A029743,AL591122.1,TEC
ASHG19A3A017620,ZBTB40,protein_coding
ASHG19A3A004774,ZBTB40,protein_coding
ASHG19A3A017653,EPHA8,protein_coding
ASHG19A3A017675,EPHA8,protein_coding
ASHG19A3A006339,C1QC,protein_coding
ASHG19A3A001900,C1QC,protein_coding
ASHG19A3A017702,C1QB,protein_coding
ASHG19A3A017736,EPHB2,protein_coding
ASHG19A3A017739,EPHB2,protein_coding
ASHG19A3A029760,AL512444.1,antisense
ASHG19A3A029782,TEX46,protein_coding
ASHG19A3A004786,KDM1A,protein_coding
ASHG19A3A000924,KDM1A,protein_coding
ASHG19A3A029861,LUZP1,protein_coding
ASHG19A3A017774,AL161672.1,processed_pseudogene
ASHG19A3A029929,HTR1D,protein_coding
ASHG19A3A017780,AL109936.1,processed_pseudogene
ASHG19A3A029945,LINC01355,lincRNA
ASHG19A3A030157,HNRNPR,protein_coding
ASHG19A3A001813,HNRNPR,protein_coding
ASHG19A3A001813,HNRNPR,processed_transcript
ASHG19A3A030157,HNRNPR,processed_transcript
ASHG19A3A030268,ZNF436,protein_coding
ASHG19A3A030258,ZNF436,protein_coding
ASHG19A3A000898,ZNF436-AS1,antisense
ASHG19A3A030268,ZNF436-AS1,antisense
ASHG19A3A017787,ZNF436-AS1,antisense
ASHG19A3A030293,TCEA3,protein_coding
ASHG19A3A017794,AL357134.1,processed_pseudogene
ASHG19A3A004963,ASAP3,protein_coding
ASHG19A3A004963,ASAP3,nonsense_mediated_decay
ASHG19A3A002623,ASAP3,protein_coding
ASHG19A3A004963,ASAP3,retained_intron
ASHG19A3A031231,E2F2,protein_coding
ASHG19A3A031377,AL021154.1,lincRNA
ASHG19A3A031448,ID3,protein_coding
ASHG19A3A017821,MDS2,lincRNA
ASHG19A3A017833,MDS2,lincRNA
ASHG19A3A017846,AL451000.1,unprocessed_pseudogene
ASHG19A3A017866,RPL11,protein_coding
ASHG19A3A017866,RPL11,nonsense_mediated_decay
ASHG19A3A017878,ELOA,protein_coding
ASHG19A3A031566,ELOA,protein_coding
ASHG19A3A031601,ELOA,protein_coding
ASHG19A3A017881,ELOA,protein_coding
ASHG19A3A031566,ELOA-AS1,antisense
ASHG19A3A031625,ELOA-AS1,antisense
ASHG19A3A017901,PITHD1,protein_coding
ASHG19A3A017921,LYPLA2,protein_coding
ASHG19A3A017923,LYPLA2,protein_coding
ASHG19A3A017921,LYPLA2,processed_transcript
ASHG19A3A032049,GALE,processed_transcript
ASHG19A3A032049,GALE,protein_coding
ASHG19A3A031996,GALE,protein_coding
ASHG19A3A032025,GALE,protein_coding
ASHG19A3A032025,GALE,processed_transcript
ASHG19A3A031996,GALE,processed_transcript
ASHG19A3A032145,HMGCL,protein_coding
ASHG19A3A003333,HMGCL,protein_coding
ASHG19A3A032145,HMGCL,nonsense_mediated_decay
ASHG19A3A032145,HMGCL,processed_transcript
ASHG19A3A032145,HMGCL,retained_intron
ASHG19A3A032277,FUCA1,protein_coding
ASHG19A3A032393,CNR2,protein_coding
ASHG19A3A032433,AL590609.2,processed_pseudogene
